id,group,age,sex,sex_comparison,order,education,trial,players,complete,p,x1,x2,out1l,q,y1,y2,out2l,choicel,choiceotherl,emotion,choiceduration,obtainedchosen,unobtainedchosen,obtainedother,unobtainedother,ev1,ev2,dev,absdev,sd1,sd2,dsd,d,r,scale,scaleduration,Em_ev,rxgroup,_est_random,_est_fixed
5,1,63,1,3,3,17,23,0,1,0.200000003,20,5,0,0.8000000119,20,-5,1,1,2,Regret,2.964699984,5,20,20,-5,8,15,-7,7,6,10,-4,-7,10,23,4.859600067,Regret,10,0,0
5,1,63,1,3,3,17,24,0,1,0.5,-5,-20,1,0.200000003,5,-20,0,0,2,Regret,15.68200016,-20,5,-5,-20,-12.5,-15,2.5,2.5,7.5,10,-2.5,12.5,-10,0,5.584400177,Regret,-10,0,0
5,1,63,1,3,3,17,25,0,1,0.5,5,-20,1,0.200000003,20,-20,0,1,2,Relief,6.599999905,5,-20,-20,20,-7.5,-12,4.5,4.5,12.5,16,-3.5,19.5,-15,18,1.17110002,Relief,-15,0,0
5,1,63,1,3,3,17,26,0,1,0.8000000119,-5,-20,1,0.200000003,5,-20,0,1,2,Relief,11.51760006,-5,-20,-20,5,-8,-15,7,7,6,10,-4,17,-10,16,2.739599943,Relief,-10,0,0
5,1,63,1,3,3,17,27,0,1,0.8000000119,20,-20,1,0.5,20,-5,0,1,2,Relief,6.250999928,20,-20,-5,20,12,7.5,4.5,4.5,16,12.5,3.5,4.5,-15,23,1.503600001,Relief,-15,0,0
5,1,63,1,3,3,17,28,0,1,0.5,-5,-20,1,0.200000003,20,-20,0,0,2,Regret,17.89609909,-20,20,-5,-20,-12.5,-12,-0.5,0.5,7.5,16,-8.5,24.5,-25,7,5.442200184,Regret,-25,0,0
5,1,63,1,3,3,17,29,0,1,0.5,5,-20,0,0.200000003,5,-5,0,0,2,Relief,17.27389908,-5,5,-20,5,-7.5,-3,-4.5,4.5,12.5,4,8.5,-4.5,-15,23,2.656500101,Relief,-15,0,0
5,1,63,1,3,3,17,30,0,1,0.8000000119,20,-5,1,0.5,20,5,0,0,2,Regret,5.368999958,5,20,20,-5,15,12.5,2.5,2.5,10,7.5,2.5,2.5,-10,10,0.9387999773,Regret,-10,0,0
5,1,63,1,3,3,17,31,0,1,0.5,-5,-20,0,0.200000003,5,-20,1,1,2,Regret,11.15299988,-20,-5,5,-20,-12.5,-15,2.5,2.5,7.5,10,-2.5,12.5,-10,-8,12.87160015,Regret,-10,0,0
5,1,63,1,3,3,17,32,0,1,0.8000000119,-5,-20,1,0.200000003,5,-20,0,1,2,Relief,15.42469978,-5,-20,-20,5,-8,-15,7,7,6,10,-4,17,-10,17,2.474400043,Relief,-10,0,0
5,1,63,1,3,3,17,33,0,1,0.5,20,-5,0,0.8000000119,20,-20,1,0,2,Relief,6.86289978,20,-20,-5,20,7.5,12,-4.5,4.5,12.5,16,-3.5,-4.5,15,38,1.387699962,Relief,15,0,0
5,1,63,1,3,3,17,34,0,1,0.200000003,5,-5,0,0.5,5,-20,0,1,2,Relief,14.9364996,-5,5,-20,5,-3,-7.5,4.5,4.5,4,12.5,-8.5,4.5,15,27,1.705000043,Relief,15,0,0
5,1,63,1,3,3,17,35,0,1,0.8000000119,20,-5,1,0.200000003,20,5,0,0,2,Regret,4.919400215,5,20,20,-5,15,8,7,7,10,6,4,7,-10,40,1.31280005,Regret,-10,0,0
5,1,63,1,3,3,17,36,0,1,0.5,-5,-20,0,0.200000003,20,-20,1,0,2,Relief,13.47049999,20,-20,-20,-5,-12.5,-12,-0.5,0.5,7.5,16,-8.5,24.5,-25,39,0.7300000191,Relief,-25,0,0
5,1,63,1,3,3,17,37,0,1,0.8000000119,20,-5,0,0.5,20,5,1,1,2,Regret,5.806499958,-5,20,20,5,15,12.5,2.5,2.5,10,7.5,2.5,2.5,-10,24,1.119300008,Regret,-10,0,0
5,1,63,1,3,3,17,38,0,1,0.200000003,20,-20,0,0.5,5,-20,1,0,2,Relief,11.36550045,5,-20,-20,20,-12,-7.5,-4.5,4.5,16,12.5,3.5,-19.5,15,21,0.8130000234,Relief,15,0,0
5,1,63,1,3,3,17,39,0,1,0.200000003,20,5,0,0.5,20,-5,1,1,2,Regret,5.199800014,5,20,20,-5,8,7.5,0.5,0.5,6,12.5,-6.5,0.5,10,-13,0.8355000019,Regret,10,0,0
5,1,63,1,3,3,17,40,0,1,0.5,20,5,1,0.8000000119,20,-20,0,1,2,Relief,18.25390053,20,5,-20,20,12.5,12,0.5,0.5,7.5,16,-8.5,0.5,25,28,1.011199951,Relief,25,0,0
5,1,63,1,3,3,17,41,0,1,0.5,5,-20,0,0.200000003,5,-5,0,1,2,Regret,10.00399971,-20,5,-5,5,-7.5,-3,-4.5,4.5,12.5,4,8.5,-4.5,-15,4,1.612499952,Regret,-15,0,0
5,1,63,1,3,3,17,42,0,1,0.5,20,5,1,0.8000000119,20,-20,0,1,2,Relief,4.420000076,20,5,-20,20,12.5,12,0.5,0.5,7.5,16,-8.5,0.5,25,37,1.102300048,Relief,25,0,0
5,1,63,1,3,3,17,43,0,1,0.5,20,-5,0,0.200000003,20,5,0,1,2,Regret,7.12319994,-5,20,5,20,7.5,8,-0.5,0.5,12.5,6,6.5,-0.5,-10,1,0.9075999856,Regret,-10,0,0
5,1,63,1,3,3,17,44,0,1,0.8000000119,20,-20,1,0.5,20,-5,0,1,2,Relief,19.93309975,20,-20,-5,20,12,7.5,4.5,4.5,16,12.5,3.5,4.5,-15,29,1.226300001,Relief,-15,0,0
5,1,63,1,3,3,17,45,0,1,0.5,20,5,1,0.8000000119,20,-5,1,1,2,Sameoutcome,4.429500103,20,5,20,-5,12.5,15,-2.5,2.5,7.5,10,-2.5,-2.5,10,39,1.748700023,Sameoutcome,10,0,0
5,1,63,1,3,3,17,46,0,1,0.200000003,5,-20,0,0.8000000119,-5,-20,1,0,2,Relief,6.545499802,-5,-20,-20,5,-15,-8,-7,7,10,6,4,-17,10,36,1.317899942,Relief,10,0,0
5,1,63,1,3,3,17,47,0,1,0.200000003,5,-20,0,0.5,-5,-20,0,1,2,Sameoutcome,8.440099716,-20,5,-20,-5,-15,-12.5,-2.5,2.5,10,7.5,2.5,-12.5,10,26,1.926900029,Sameoutcome,10,0,0
5,1,63,1,3,3,17,48,0,1,0.5,5,-20,1,0.200000003,20,-20,0,1,2,Relief,11.55150032,5,-20,-20,20,-7.5,-12,4.5,4.5,12.5,16,-3.5,19.5,-15,28,1.075000048,Relief,-15,0,0
5,1,63,1,3,3,17,49,0,1,0.200000003,20,5,0,0.8000000119,20,-5,1,0,2,Relief,7.070700169,20,-5,5,20,8,15,-7,7,6,10,-4,-7,10,34,1.151299953,Relief,10,0,0
5,1,63,1,3,3,17,50,0,1,0.200000003,20,-20,1,0.5,-5,-20,0,0,2,Regret,18.92740059,-20,-5,20,-20,-12,-12.5,0.5,0.5,16,7.5,8.5,-24.5,25,-14,1.936699986,Regret,25,0,0
5,1,63,1,3,3,17,51,0,1,0.8000000119,20,-5,1,0.200000003,20,5,0,1,2,Relief,5.945499897,20,-5,5,20,15,8,7,7,10,6,4,7,-10,38,1.125499964,Relief,-10,0,0
5,1,63,1,3,3,17,52,0,1,0.200000003,20,-20,1,0.5,-5,-20,0,0,2,Regret,8.496999741,-20,-5,20,-20,-12,-12.5,0.5,0.5,16,7.5,8.5,-24.5,25,-22,2.578500032,Regret,25,0,0
5,1,63,1,3,3,17,53,0,1,0.5,20,-5,0,0.8000000119,20,-20,1,0,2,Relief,12.82409954,20,-20,-5,20,7.5,12,-4.5,4.5,12.5,16,-3.5,-4.5,15,36,0.9093000293,Relief,15,0,0
5,1,63,1,3,3,17,54,0,1,0.200000003,5,-20,0,0.8000000119,-5,-20,1,0,2,Relief,9.063099861,-5,-20,-20,5,-15,-8,-7,7,10,6,4,-17,10,15,1.80490005,Relief,10,0,0
5,1,63,1,3,3,17,55,0,1,0.200000003,20,-20,0,0.5,5,-20,1,0,2,Relief,11.01249981,5,-20,-20,20,-12,-7.5,-4.5,4.5,16,12.5,3.5,-19.5,15,23,1.263800025,Relief,15,0,0
5,1,63,1,3,3,17,56,0,1,0.200000003,5,-20,1,0.5,-5,-20,0,0,2,Regret,8.737400055,-20,-5,5,-20,-15,-12.5,-2.5,2.5,10,7.5,2.5,-12.5,10,-4,2.440299988,Regret,10,0,0
5,1,63,1,3,3,17,57,0,1,0.200000003,5,-5,0,0.5,5,-20,1,1,2,Regret,8.910200119,-5,5,5,-20,-3,-7.5,4.5,4.5,4,12.5,-8.5,4.5,15,-6,3.712800026,Regret,15,0,0
5,1,63,1,3,3,17,58,0,1,0.8000000119,20,-20,1,0.5,20,5,0,0,2,Regret,14.51399994,5,20,20,-20,12,12.5,-0.5,0.5,16,7.5,8.5,-0.5,-25,0,4.903299809,Regret,-25,0,0
5,1,63,1,3,3,17,59,0,1,0.5,20,-5,1,0.200000003,20,5,0,1,2,Relief,10.31919956,20,-5,5,20,7.5,8,-0.5,0.5,12.5,6,6.5,-0.5,-10,27,1.693600059,Relief,-10,0,0
5,1,63,1,3,3,17,60,0,1,0.5,20,5,1,0.8000000119,20,-5,0,0,2,Regret,7.839600086,-5,20,20,5,12.5,15,-2.5,2.5,7.5,10,-2.5,-2.5,10,-3,2.226799965,Regret,10,0,0
5,1,63,1,3,3,17,61,1,1,0.5,5,-20,1,0.200000003,20,-20,0,1,1,SharedRelief,5.949100018,5,-20,-20,20,-7.5,-12,4.5,4.5,12.5,16,-3.5,19.5,-15,30,1.024299979,SharedRelief,-15,1,0
5,1,63,1,3,3,17,62,1,1,0.5,20,-5,0,0.8000000119,20,-20,1,0,1,Gloating,19.80069923,20,-20,-5,20,7.5,12,-4.5,4.5,12.5,16,-3.5,-4.5,15,32,1.099799991,Gloating,15,0,0
5,1,63,1,3,3,17,63,1,1,0.200000003,5,-5,0,0.5,5,-20,1,1,0,Envy,4.995500088,-5,5,5,-20,-3,-7.5,4.5,4.5,4,12.5,-8.5,4.5,15,2,3.441900015,Envy,15,0,0
5,1,63,1,3,3,17,64,1,1,0.5,20,5,1,0.8000000119,20,-5,1,1,1,Sameoutcome,2.940799952,20,5,20,-5,12.5,15,-2.5,2.5,7.5,10,-2.5,-2.5,10,26,0.9358000159,Sameoutcome,10,1,0
5,1,63,1,3,3,17,65,1,1,0.200000003,20,5,0,0.8000000119,20,-5,1,0,1,Gloating,5.41809988,20,-5,5,20,8,15,-7,7,6,10,-4,-7,10,23,2.262900114,Gloating,10,0,0
5,1,63,1,3,3,17,66,1,1,0.200000003,5,-20,1,0.5,-5,-20,0,0,1,Envy,13.91219997,-20,-5,5,-20,-15,-12.5,-2.5,2.5,10,7.5,2.5,-12.5,10,1,4.295199871,Envy,10,0,0
5,1,63,1,3,3,17,67,1,1,0.5,20,-5,0,0.200000003,20,5,0,0,0,SharedRelief,3.751199961,5,20,-5,20,7.5,8,-0.5,0.5,12.5,6,6.5,-0.5,-10,21,1.388900042,SharedRelief,-10,1,0
5,1,63,1,3,3,17,68,1,1,0.5,20,5,1,0.8000000119,20,-20,0,1,1,SharedRelief,3.38499999,20,5,-20,20,12.5,12,0.5,0.5,7.5,16,-8.5,0.5,25,41,1.150500059,SharedRelief,25,1,0
5,1,63,1,3,3,17,69,1,1,0.200000003,20,-20,1,0.5,-5,-20,0,1,0,Gloating,7.453499794,20,-20,-20,-5,-12,-12.5,0.5,0.5,16,7.5,8.5,-24.5,25,35,1.239300013,Gloating,25,0,0
5,1,63,1,3,3,17,70,1,1,0.200000003,5,-20,0,0.8000000119,-5,-20,1,0,0,SharedRelief,11.9435997,-5,-20,-20,5,-15,-8,-7,7,10,6,4,-17,10,45,1.345000029,SharedRelief,10,1,0
5,1,63,1,3,3,17,71,1,1,0.5,20,5,1,0.8000000119,20,-20,0,1,1,SharedRelief,3.555500031,20,5,-20,20,12.5,12,0.5,0.5,7.5,16,-8.5,0.5,25,42,1.08039999,SharedRelief,25,1,0
5,1,63,1,3,3,17,72,1,1,0.200000003,20,5,0,0.8000000119,20,-5,1,0,1,Gloating,7.367199898,20,-5,5,20,8,15,-7,7,6,10,-4,-7,10,38,1.018700004,Gloating,10,0,0
5,1,63,1,3,3,17,73,1,1,0.5,-5,-20,1,0.200000003,20,-20,0,0,1,Envy,6.063799858,-20,20,-5,-20,-12.5,-12,-0.5,0.5,7.5,16,-8.5,24.5,-25,4,8.075499535,Envy,-25,0,0
5,1,63,1,3,3,17,74,1,1,0.200000003,20,-20,0,0.5,5,-20,1,0,0,SharedRelief,9.667599678,5,-20,-20,20,-12,-7.5,-4.5,4.5,16,12.5,3.5,-19.5,15,27,0.9279999733,SharedRelief,15,1,0
5,1,63,1,3,3,17,75,1,1,0.8000000119,-5,-20,1,0.200000003,5,-20,0,1,1,SharedRelief,9.036899567,-5,-20,-20,5,-8,-15,7,7,6,10,-4,17,-10,43,1.335000038,SharedRelief,-10,1,0
5,1,63,1,3,3,17,76,1,1,0.200000003,20,5,0,0.5,20,-5,1,1,1,SharedRegret,15.73919964,5,20,20,-5,8,7.5,0.5,0.5,6,12.5,-6.5,0.5,10,4,2.488100052,SharedRegret,10,1,0
5,1,63,1,3,3,17,77,1,1,0.8000000119,20,-20,1,0.5,20,-5,0,1,0,Gloating,16.5685997,20,-20,-5,20,12,7.5,4.5,4.5,16,12.5,3.5,4.5,-15,26,1.764799953,Gloating,-15,0,0
5,1,63,1,3,3,17,78,1,1,0.8000000119,20,-5,1,0.5,20,5,0,0,0,SharedRegret,5.499899864,5,20,20,-5,15,12.5,2.5,2.5,10,7.5,2.5,2.5,-10,15,0.6805999875,SharedRegret,-10,1,0
5,1,63,1,3,3,17,79,1,1,0.200000003,5,-5,0,0.5,5,-20,0,1,1,SharedRelief,7.13710022,-5,5,-20,5,-3,-7.5,4.5,4.5,4,12.5,-8.5,4.5,15,32,1.165099978,SharedRelief,15,1,0
5,1,63,1,3,3,17,80,1,1,0.5,-5,-20,0,0.200000003,5,-20,1,1,0,Envy,9.27270031,-20,-5,5,-20,-12.5,-15,2.5,2.5,7.5,10,-2.5,12.5,-10,-16,1.607900023,Envy,-10,0,0
5,1,63,1,3,3,17,81,1,1,0.8000000119,-5,-20,1,0.200000003,5,-20,0,1,1,SharedRelief,8.954400063,-5,-20,-20,5,-8,-15,7,7,6,10,-4,17,-10,31,1.811300039,SharedRelief,-10,1,0
5,1,63,1,3,3,17,82,1,1,0.5,20,5,1,0.8000000119,20,-5,0,0,1,Envy,8.986499786,-5,20,20,5,12.5,15,-2.5,2.5,7.5,10,-2.5,-2.5,10,-17,2.408400059,Envy,10,0,0
5,1,63,1,3,3,17,83,1,1,0.8000000119,20,-5,1,0.200000003,20,5,0,1,0,Gloating,5.986199856,20,-5,5,20,15,8,7,7,10,6,4,7,-10,32,1.289999962,Gloating,-10,0,0
5,1,63,1,3,3,17,84,1,1,0.200000003,20,5,0,0.5,20,-5,1,1,1,SharedRegret,3.575999975,5,20,20,-5,8,7.5,0.5,0.5,6,12.5,-6.5,0.5,10,3,0.9168000221,SharedRegret,10,1,0
5,1,63,1,3,3,17,85,1,1,0.5,20,-5,0,0.8000000119,20,-20,1,0,1,Gloating,4.315199852,20,-20,-5,20,7.5,12,-4.5,4.5,12.5,16,-3.5,-4.5,15,41,0.7544999719,Gloating,15,0,0
5,1,63,1,3,3,17,86,1,1,0.8000000119,20,-20,0,0.5,20,5,1,0,0,SharedRelief,7.463699818,20,5,-20,20,12,12.5,-0.5,0.5,16,7.5,8.5,-0.5,-25,37,1.665099978,SharedRelief,-25,1,0
5,1,63,1,3,3,17,87,1,1,0.5,5,-20,1,0.200000003,20,-20,0,1,1,SharedRelief,17.24880028,5,-20,-20,20,-7.5,-12,4.5,4.5,12.5,16,-3.5,19.5,-15,43,1.461599946,SharedRelief,-15,1,0
5,1,63,1,3,3,17,88,1,1,0.200000003,20,-20,1,0.5,-5,-20,0,1,0,Gloating,8.899200439,20,-20,-20,-5,-12,-12.5,0.5,0.5,16,7.5,8.5,-24.5,25,34,1.197100043,Gloating,25,0,0
5,1,63,1,3,3,17,89,1,1,0.5,5,-20,0,0.200000003,5,-5,0,0,0,SharedRelief,8.809900284,-5,5,-20,5,-7.5,-3,-4.5,4.5,12.5,4,8.5,-4.5,-15,46,1.531399965,SharedRelief,-15,1,0
5,1,63,1,3,3,17,90,1,1,0.200000003,5,-20,0,0.5,-5,-20,0,0,0,Sameoutcome,10.8057003,-20,-5,-20,5,-15,-12.5,-2.5,2.5,10,7.5,2.5,-12.5,10,6,2.829900026,Sameoutcome,10,1,0
5,1,63,1,3,3,17,91,1,1,0.5,-5,-20,0,0.200000003,20,-20,1,0,1,Gloating,10.46240044,20,-20,-20,-5,-12.5,-12,-0.5,0.5,7.5,16,-8.5,24.5,-25,40,1.194100022,Gloating,-25,0,0
5,1,63,1,3,3,17,92,1,1,0.5,-5,-20,1,0.200000003,5,-20,0,1,1,SharedRelief,15.17210007,-5,-20,-20,5,-12.5,-15,2.5,2.5,7.5,10,-2.5,12.5,-10,36,1.442399979,SharedRelief,-10,1,0
5,1,63,1,3,3,17,93,1,1,0.8000000119,20,-20,1,0.5,20,5,0,0,1,Envy,7.517399788,5,20,20,-20,12,12.5,-0.5,0.5,16,7.5,8.5,-0.5,-25,9,3.875999928,Envy,-25,0,0
5,1,63,1,3,3,17,94,1,1,0.200000003,20,5,0,0.5,20,-5,1,0,1,Gloating,40.88050079,20,-5,5,20,8,7.5,0.5,0.5,6,12.5,-6.5,0.5,10,36,0.8820000291,Gloating,10,0,0
5,1,63,1,3,3,17,95,1,1,0.8000000119,20,-5,1,0.200000003,20,5,0,1,0,Gloating,7.252799988,20,-5,5,20,15,8,7,7,10,6,4,7,-10,33,2.989200115,Gloating,-10,0,0
5,1,63,1,3,3,17,96,1,1,0.200000003,20,-20,0,0.5,5,-20,1,0,0,SharedRelief,8.13710022,5,-20,-20,20,-12,-7.5,-4.5,4.5,16,12.5,3.5,-19.5,15,45,1.797199965,SharedRelief,15,1,0
5,1,63,1,3,3,17,97,1,1,0.8000000119,20,-5,0,0.5,20,5,1,0,0,SharedRelief,3.632499933,20,5,-5,20,15,12.5,2.5,2.5,10,7.5,2.5,2.5,-10,45,1.608500004,SharedRelief,-10,1,0
5,1,63,1,3,3,17,98,1,1,0.5,5,-20,0,0.200000003,5,-5,0,0,0,SharedRelief,12.15170002,-5,5,-20,5,-7.5,-3,-4.5,4.5,12.5,4,8.5,-4.5,-15,37,1.386899948,SharedRelief,-15,1,0
5,1,63,1,3,3,17,99,1,1,0.200000003,5,-20,0,0.8000000119,-5,-20,1,0,0,SharedRelief,17.04859924,-5,-20,-20,5,-15,-8,-7,7,10,6,4,-17,10,32,0.8600999713,SharedRelief,10,1,0
5,1,63,1,3,3,17,100,1,1,0.8000000119,20,-20,1,0.5,20,-5,0,1,0,Gloating,11.30270004,20,-20,-5,20,12,7.5,4.5,4.5,16,12.5,3.5,4.5,-15,30,2.286000013,Gloating,-15,0,0
6,1,64,2,3,3,14,1,0,0,0.5,5,-20,1,0.200000003,20,-20,0,1,2,Rejoy,4.595300198,5,-20,,,-7.5,-12,4.5,4.5,12.5,16,-3.5,19.5,-15,23,1.901499987,Rejoy,-15,0,0
6,1,64,2,3,3,14,2,0,0,0.5,-5,-20,0,0.200000003,5,-20,0,1,2,Disapointment,3.287499905,-20,-5,,,-12.5,-15,2.5,2.5,7.5,10,-2.5,12.5,-10,-27,2.832999945,Disapointment,-10,0,0
6,1,64,2,3,3,14,3,0,0,0.5,-5,-20,0,0.200000003,20,-20,1,0,2,Rejoy,4.715300083,20,-20,,,-12.5,-12,-0.5,0.5,7.5,16,-8.5,24.5,-25,35,1.573400021,Rejoy,-25,0,0
6,1,64,2,3,3,14,4,0,0,0.5,20,5,0,0.8000000119,20,-20,1,1,2,Disapointment,2.230499983,5,20,,,12.5,12,0.5,0.5,7.5,16,-8.5,0.5,25,-3,3.601200104,Disapointment,25,0,0
6,1,64,2,3,3,14,5,0,0,0.200000003,5,-20,0,0.8000000119,-5,-20,1,0,2,Rejoy,5.879099846,-5,-20,,,-15,-8,-7,7,10,6,4,-17,10,16,3.058099985,Rejoy,10,0,0
6,1,64,2,3,3,14,6,0,0,0.200000003,5,-5,0,0.5,5,-20,0,0,2,Disapointment,3.556799889,-20,5,,,-3,-7.5,4.5,4.5,4,12.5,-8.5,4.5,15,-25,3.523000002,Disapointment,15,0,0
6,1,64,2,3,3,14,7,0,0,0.5,5,-20,1,0.200000003,5,-5,0,0,2,Disapointment,3.780100107,-5,5,,,-7.5,-3,-4.5,4.5,12.5,4,8.5,-4.5,-15,-11,2.348700047,Disapointment,-15,0,0
6,1,64,2,3,3,14,8,0,0,0.200000003,20,-20,0,0.5,5,-20,1,0,2,Rejoy,5.067399979,5,-20,,,-12,-7.5,-4.5,4.5,16,12.5,3.5,-19.5,15,15,2.391400099,Rejoy,15,0,0
6,1,64,2,3,3,14,9,0,0,0.8000000119,-5,-20,1,0.200000003,5,-20,0,1,2,Rejoy,2.590199947,-5,-20,,,-8,-15,7,7,6,10,-4,17,-10,4,2.81069994,Rejoy,-10,0,0
6,1,64,2,3,3,14,10,0,0,0.200000003,20,5,0,0.8000000119,20,-5,1,1,2,Disapointment,2.34980011,5,20,,,8,15,-7,7,6,10,-4,-7,10,0,1.536000013,Disapointment,10,0,0
6,1,64,2,3,3,14,11,0,0,0.8000000119,20,-5,1,0.200000003,20,5,0,0,2,Disapointment,2.210999966,5,20,,,15,8,7,7,10,6,4,7,-10,0,1.42990005,Disapointment,-10,0,0
6,1,64,2,3,3,14,12,0,0,0.200000003,20,5,0,0.5,20,-5,1,0,2,Rejoy,3.305299997,20,-5,,,8,7.5,0.5,0.5,6,12.5,-6.5,0.5,10,32,2.169699907,Rejoy,10,0,0
6,1,64,2,3,3,14,13,0,0,0.5,20,-5,0,0.8000000119,20,-20,1,0,2,Rejoy,5.614200115,20,-20,,,7.5,12,-4.5,4.5,12.5,16,-3.5,-4.5,15,28,1.254899979,Rejoy,15,0,0
6,1,64,2,3,3,14,14,0,0,0.8000000119,20,-20,0,0.5,20,5,0,0,2,Disapointment,2.510099888,5,20,,,12,12.5,-0.5,0.5,16,7.5,8.5,-0.5,-25,1,2.172899961,Disapointment,-25,0,0
6,1,64,2,3,3,14,15,0,0,0.8000000119,20,-20,1,0.5,20,-5,1,1,2,Rejoy,3.675600052,20,-20,,,12,7.5,4.5,4.5,16,12.5,3.5,4.5,-15,34,1.119099975,Rejoy,-15,0,0
6,1,64,2,3,3,14,16,0,0,0.5,20,-5,0,0.200000003,20,5,1,0,2,Rejoy,3.813800097,20,5,,,7.5,8,-0.5,0.5,12.5,6,6.5,-0.5,-10,32,1.325899959,Rejoy,-10,0,0
6,1,64,2,3,3,14,17,0,0,0.200000003,5,-20,0,0.5,-5,-20,1,0,2,Rejoy,6.865699768,-5,-20,,,-15,-12.5,-2.5,2.5,10,7.5,2.5,-12.5,10,9,1.230200052,Rejoy,10,0,0
6,1,64,2,3,3,14,18,0,0,0.200000003,20,-20,1,0.5,-5,-20,0,1,2,Rejoy,3.336400032,20,-20,,,-12,-12.5,0.5,0.5,16,7.5,8.5,-24.5,25,30,1.11619997,Rejoy,25,0,0
6,1,64,2,3,3,14,19,0,0,0.5,20,5,0,0.8000000119,20,-5,1,1,2,Disapointment,2.199399948,5,20,,,12.5,15,-2.5,2.5,7.5,10,-2.5,-2.5,10,1,2.071500063,Disapointment,10,0,0
6,1,64,2,3,3,14,20,0,0,0.8000000119,20,-5,0,0.5,20,5,1,0,2,Rejoy,3.264300108,20,5,,,15,12.5,2.5,2.5,10,7.5,2.5,2.5,-10,27,1.172399998,Rejoy,-10,0,0
6,1,64,2,3,3,14,21,0,1,0.5,20,-5,1,0.200000003,20,5,0,0,2,Regret,10.7269001,5,20,20,-5,7.5,8,-0.5,0.5,12.5,6,6.5,-0.5,-10,-22,2.225699902,Regret,-10,0,0
6,1,64,2,3,3,14,22,0,1,0.8000000119,20,-20,0,0.5,20,5,1,1,2,Regret,8.061599731,-20,20,20,5,12,12.5,-0.5,0.5,16,7.5,8.5,-0.5,-25,-38,2.745300055,Regret,-25,0,0
6,1,64,2,3,3,14,23,0,1,0.200000003,20,5,0,0.8000000119,20,-5,1,1,2,Regret,5.817500114,5,20,20,-5,8,15,-7,7,6,10,-4,-7,10,38,2.487499952,Regret,10,0,0
6,1,64,2,3,3,14,24,0,1,0.5,-5,-20,1,0.200000003,5,-20,0,0,2,Regret,4.397299767,-20,5,-5,-20,-12.5,-15,2.5,2.5,7.5,10,-2.5,12.5,-10,-31,1.58039999,Regret,-10,0,0
6,1,64,2,3,3,14,25,0,1,0.5,5,-20,1,0.200000003,20,-20,0,0,2,Regret,5.907299995,-20,20,5,-20,-7.5,-12,4.5,4.5,12.5,16,-3.5,19.5,-15,-25,1.475200057,Regret,-15,0,0
6,1,64,2,3,3,14,26,0,1,0.8000000119,-5,-20,1,0.200000003,5,-20,0,0,2,Regret,4.927599907,-20,5,-5,-20,-8,-15,7,7,6,10,-4,17,-10,-20,1.849300027,Regret,-10,0,0
6,1,64,2,3,3,14,27,0,1,0.8000000119,20,-20,1,0.5,20,-5,0,0,2,Regret,6.100200176,-5,20,20,-20,12,7.5,4.5,4.5,16,12.5,3.5,4.5,-15,-19,1.913699985,Regret,-15,0,0
6,1,64,2,3,3,14,28,0,1,0.5,-5,-20,1,0.200000003,20,-20,0,1,2,Relief,7.485599995,-5,-20,-20,20,-12.5,-12,-0.5,0.5,7.5,16,-8.5,24.5,-25,26,2.184999943,Relief,-25,0,0
6,1,64,2,3,3,14,29,0,1,0.5,5,-20,0,0.200000003,5,-5,0,0,2,Relief,4.972700119,-5,5,-20,5,-7.5,-3,-4.5,4.5,12.5,4,8.5,-4.5,-15,30,8.101400375,Relief,-15,0,0
6,1,64,2,3,3,14,30,0,1,0.8000000119,20,-5,1,0.5,20,5,0,0,2,Regret,5.07159996,5,20,20,-5,15,12.5,2.5,2.5,10,7.5,2.5,2.5,-10,-11,1.592499971,Regret,-10,0,0
6,1,64,2,3,3,14,31,0,1,0.5,-5,-20,0,0.200000003,5,-20,1,1,2,Regret,5.260799885,-20,-5,5,-20,-12.5,-15,2.5,2.5,7.5,10,-2.5,12.5,-10,-29,1.219799995,Regret,-10,0,0
6,1,64,2,3,3,14,32,0,1,0.8000000119,-5,-20,1,0.200000003,5,-20,0,0,2,Regret,3.578500032,-20,5,-5,-20,-8,-15,7,7,6,10,-4,17,-10,-30,4.333199978,Regret,-10,0,0
6,1,64,2,3,3,14,33,0,1,0.5,20,-5,0,0.8000000119,20,-20,1,1,2,Regret,4.879399776,-5,20,20,-20,7.5,12,-4.5,4.5,12.5,16,-3.5,-4.5,15,-17,1.886299968,Regret,15,0,0
6,1,64,2,3,3,14,34,0,1,0.200000003,5,-5,0,0.5,5,-20,0,1,2,Relief,5.216199875,-5,5,-20,5,-3,-7.5,4.5,4.5,4,12.5,-8.5,4.5,15,25,1.625100017,Relief,15,0,0
6,1,64,2,3,3,14,35,0,1,0.8000000119,20,-5,1,0.200000003,20,5,0,0,2,Regret,5.07889986,5,20,20,-5,15,8,7,7,10,6,4,7,-10,-17,1.909500003,Regret,-10,0,0
6,1,64,2,3,3,14,36,0,1,0.5,-5,-20,0,0.200000003,20,-20,1,0,2,Relief,6.233300209,20,-20,-20,-5,-12.5,-12,-0.5,0.5,7.5,16,-8.5,24.5,-25,44,1.425099969,Relief,-25,0,0
6,1,64,2,3,3,14,37,0,1,0.8000000119,20,-5,0,0.5,20,5,1,1,2,Regret,5.368199825,-5,20,20,5,15,12.5,2.5,2.5,10,7.5,2.5,2.5,-10,-16,1.434000015,Regret,-10,0,0
